Date,Instrument,Class,Start_Time,Peak_Time,Stop_Time,Peak_Flux,Background_Flux
6 January 2026,HEL1OS,B-Class,46166,46237,46292,4.0541207402162574e-07,-1.5541005157244868e-07
6 January 2026,HEL1OS,B-Class,46420,46525,46545,4.19775508140343e-07,-1.5541005157244868e-07
6 January 2026,HEL1OS,B-Class,46546,46686,46766,3.821609869551891e-07,-1.5541005157244868e-07
6 January 2026,HEL1OS,B-Class,49265,49284,49406,4.059197087673027e-07,-6.04641520881767e-08
6 January 2026,HEL1OS,B-Class,49407,49546,49764,4.334128830012991e-07,-6.04641520881767e-08
6 January 2026,HEL1OS,B-Class,51458,51480,51624,3.472150874709149e-07,-5.5466680149659254e-08
6 January 2026,HEL1OS,B-Class,51722,51826,51855,3.658903832541077e-07,-5.5466680149659254e-08
6 January 2026,HEL1OS,B-Class,51892,51904,52048,4.813530185053928e-07,-5.5466680149659254e-08
6 January 2026,HEL1OS,B-Class,52129,52304,52378,3.069653149964497e-07,-5.5466680149659254e-08
6 January 2026,HEL1OS,B-Class,60810,60905,60937,3.1628577206996545e-07,1.3428051370208871e-08
6 January 2026,HEL1OS,B-Class,60938,61028,61230,3.4572959854382425e-07,1.3428051370208871e-08
6 January 2026,HEL1OS,B-Class,61456,61471,61782,3.112094246131955e-07,1.3428051370208871e-08
6 January 2026,HEL1OS,B-Class,66810,66911,67045,3.25217918899776e-07,2.6181615936898652e-08
6 January 2026,HEL1OS,B-Class,67652,67674,67833,3.178632824350175e-07,1.354130852462286e-08
6 January 2026,HEL1OS,B-Class,67836,68023,68060,3.750298311254796e-07,1.354130852462286e-08
6 January 2026,HEL1OS,B-Class,69062,69168,69216,3.916563858832907e-07,1.0454039842248566e-08
6 January 2026,HEL1OS,B-Class,69217,69433,69510,4.199666295884166e-07,1.0454039842248566e-08
6 January 2026,HEL1OS,B-Class,69886,70009,70033,4.0331277176659496e-07,1.0454039842248566e-08
6 January 2026,HEL1OS,B-Class,70422,70434,70627,3.4112347052279087e-07,9.060572353119327e-09
6 January 2026,HEL1OS,B-Class,71213,71301,71576,3.421377287895519e-07,9.060572353119327e-09
6 January 2026,HEL1OS,B-Class,71589,71844,72016,7.395368591363877e-07,2.3682879967639876e-09
6 January 2026,HEL1OS,B-Class,72189,72408,72465,3.5286783294568463e-07,2.3682879967639876e-09
6 January 2026,HEL1OS,B-Class,72594,72743,72857,3.028304176357461e-07,2.3682879967639876e-09
6 January 2026,HEL1OS,B-Class,72913,73078,73127,3.4172413793102234e-07,3.2156942056829547e-09
6 January 2026,HEL1OS,B-Class,73459,73481,73616,3.7586813631306174e-07,3.266761047628565e-08
6 January 2026,HEL1OS,B-Class,76056,76237,76254,4.469450905045851e-07,9.284052988168378e-09
6 January 2026,HEL1OS,B-Class,76858,76919,76998,2.9105268480128395e-07,9.284052988168378e-09
6 January 2026,HEL1OS,B-Class,77222,77300,77355,3.175032864799159e-07,-3.319546971382227e-08
6 January 2026,HEL1OS,B-Class,77357,77645,77663,4.465325108706485e-07,-3.319546971382227e-08
6 January 2026,HEL1OS,B-Class,78142,78247,78283,3.342077055313866e-07,-3.319546971382227e-08
6 January 2026,HEL1OS,B-Class,78744,78893,78925,4.1746485994537896e-07,1.708059460006002e-08
6 January 2026,HEL1OS,B-Class,79186,79325,79422,3.582627161492439e-07,1.708059460006002e-08
6 January 2026,HEL1OS,B-Class,79503,79535,79640,3.0819496410151596e-07,1.708059460006002e-08
6 January 2026,HEL1OS,B-Class,81497,81551,81624,3.236960258873381e-07,2.440893922540102e-08
6 January 2026,HEL1OS,B-Class,82666,82801,82855,3.0253008393163045e-07,-2.271210435837721e-08
6 January 2026,HEL1OS,B-Class,83357,83371,83481,3.614035797350462e-07,-2.271210435837721e-08
6 January 2026,HEL1OS,B-Class,83493,83586,83631,3.1298412377387896e-07,-5.9247648902819195e-09
6 January 2026,HEL1OS,B-Class,83872,83993,84064,3.982293457376741e-07,-3.7388006876325906e-08
6 January 2026,HEL1OS,B-Class,84109,84128,84309,4.25809485286667e-07,-3.7388006876325906e-08
6 January 2026,HEL1OS,B-Class,84658,84993,85011,4.848933158054231e-07,-9.651532005258023e-08
6 January 2026,HEL1OS,B-Class,85157,85181,85605,3.890848417433373e-07,-9.651532005258023e-08
6 January 2026,HEL1OS,B-Class,85606,85618,85732,3.4575083426027686e-07,-9.651532005258023e-08
6 January 2026,HEL1OS,B-Class,85893,86148,86170,3.627606431388282e-07,2.112377389018096e-08
6 January 2026,HEL1OS,B-Class,86172,86183,86338,3.692163009404257e-07,2.112377389018096e-08
6 June 2026,SoLEXS,B-Class,23305,23383,23728,9.478380018201705e-07,8.618970573364036e-08
6 June 2026,SoLEXS,C-Class,47640,47866,48207,4.158398220244568e-06,1.5488320355950504e-07
6 June 2026,SoLEXS,C-Class,49774,50043,50047,7.477722722216339e-06,9.092375366568591e-07
6 June 2026,HEL1OS,B-Class,43222,43298,43474,4.069137425422041e-07,-3.108817878450694e-07
6 June 2026,HEL1OS,B-Class,43475,43494,43605,4.503003337040996e-07,-3.108817878450694e-07
6 June 2026,HEL1OS,B-Class,43606,43815,43828,6.510961674587694e-07,-3.108817878450694e-07
6 June 2026,HEL1OS,B-Class,46364,46717,46784,4.3775204772978514e-07,1.5204772980078334e-08
6 June 2026,HEL1OS,B-Class,46785,46882,46962,3.5322985134997224e-07,1.5204772980078334e-08
6 June 2026,HEL1OS,B-Class,47049,47132,47503,6.135827687329138e-07,1.5204772980078334e-08
6 June 2026,HEL1OS,C-Class,47602,47828,48185,3.511745373647362e-06,9.682070987966081e-08
6 June 2026,HEL1OS,C-Class,48186,48201,48373,1.4017231267063915e-06,1.6636667003740944e-07
6 June 2026,HEL1OS,C-Class,49362,49488,49945,3.831882900191996e-06,1.1491657397107484e-07
6 June 2026,HEL1OS,C-Class,51179,51291,51778,1.0849125290726684e-06,2.99514612195357e-08
6 June 2026,HEL1OS,B-Class,51779,51796,52356,7.019435736676865e-07,2.99514612195357e-08
6 June 2026,HEL1OS,B-Class,63698,63709,63830,3.529780564263197e-07,3.184447365759821e-08
6 June 2026,HEL1OS,B-Class,64434,64577,64736,4.335625442410605e-07,4.741126504196411e-08
6 June 2026,HEL1OS,B-Class,64916,64953,65043,3.51493578723822e-07,2.367175649711715e-08
6 June 2026,HEL1OS,B-Class,65048,65060,65399,4.831135605217747e-07,2.367175649711715e-08
6 June 2026,HEL1OS,B-Class,65406,65418,65694,4.5698958438667604e-07,2.367175649711715e-08
6 June 2026,HEL1OS,B-Class,65727,65751,65909,3.967944180402326e-07,2.367580139548913e-08
6 June 2026,HEL1OS,B-Class,66001,66207,66464,5.010567296996485e-07,2.367580139548913e-08
6 June 2026,HEL1OS,B-Class,72210,72377,72426,4.1604914551520413e-07,2.3412883001313786e-08
6 June 2026,HEL1OS,B-Class,72428,72522,72646,4.3220548083727856e-07,2.3412883001313786e-08
6 June 2026,HEL1OS,B-Class,72896,72938,73170,5.989281019314175e-07,2.3412883001313786e-08
6 June 2026,HEL1OS,B-Class,79584,79693,79740,3.5693396703406555e-07,3.675801395489805e-08
6 June 2026,HEL1OS,B-Class,79741,79916,79958,3.911032460309295e-07,1.1399534836686837e-08
6 June 2026,HEL1OS,B-Class,79959,80119,80186,4.0084639498431167e-07,1.1399534836686837e-08
6 June 2026,HEL1OS,B-Class,80378,80719,80787,4.3131560319545435e-07,1.1399534836686837e-08
6 June 2026,HEL1OS,B-Class,81069,81080,81242,5.62930528870442e-07,2.1716048134289844e-08
6 June 2026,HEL1OS,B-Class,81243,81341,81427,4.245768025078218e-07,2.1716048134289844e-08
6 June 2026,HEL1OS,B-Class,81428,81440,81565,4.5045302861763984e-07,2.1716048134289844e-08
6 June 2026,HEL1OS,B-Class,81596,81787,81849,4.0433107493172793e-07,2.1716048134289844e-08
6 June 2026,HEL1OS,B-Class,81880,82148,82196,4.1441399534835215e-07,2.1716048134289844e-08
6 June 2026,HEL1OS,B-Class,83299,83385,83637,5.605147133178079e-07,3.70320558195962e-08
6 June 2026,HEL1OS,B-Class,83639,83657,83869,4.937061381332617e-07,2.0387299019111408e-08
6 June 2026,HEL1OS,B-Class,83915,83955,84152,5.575386793406617e-07,-1.123167155425175e-08
6 June 2026,HEL1OS,B-Class,84153,84169,84317,4.300535949034127e-07,-1.123167155425175e-08
6 June 2026,HEL1OS,B-Class,84318,84445,84492,5.023834563656408e-07,-1.123167155425175e-08
6 June 2026,HEL1OS,B-Class,84625,84644,84918,4.3746587116997126e-07,-1.123167155425175e-08
6 June 2026,HEL1OS,B-Class,85819,85899,86019,4.132035595105525e-07,-1.68299120234604e-07
6 June 2026,HEL1OS,B-Class,86020,86039,86388,4.130437860248614e-07,-1.68299120234604e-07
7 April 2026,SoLEXS,B-Class,29641,29837,30107,2.74250176964294e-07,4.266761047628527e-08
7 April 2026,SoLEXS,B-Class,75013,75130,75231,4.533309738092668e-07,4.4598038224288024e-08
7 April 2026,SoLEXS,B-Class,83767,84031,84155,8.299726969359599e-07,6.50439882697924e-08
7 June 2026,SoLEXS,B-Class,6636,6772,6920,4.339923146930778e-07,5.488421478410159e-08
7 June 2026,SoLEXS,C-Class,15370,15558,15846,1.0620244716351122e-06,5.552735362523818e-08
7 June 2026,SoLEXS,B-Class,48519,48567,48719,3.245727576094535e-07,4.28910911113343e-08
7 May 2026,SoLEXS,B-Class,38567,38713,39050,7.170421680655018e-07,4.9098998887651196e-08
7 May 2026,SoLEXS,C-Class,52500,52868,52874,5.62315400950531e-06,4.496541611891841e-07
7 May 2026,HEL1OS,B-Class,5467,5711,5744,3.2647082617048086e-07,8.272828395186281e-09
7 May 2026,HEL1OS,C-Class,52075,52834,52893,2.9249337647890555e-06,6.41419759328524e-09
7 May 2026,HEL1OS,B-Class,64110,64250,64720,5.711224592981898e-07,-3.8527656992616623e-10
8 February 2026,SoLEXS,M-Class,40652,40705,40948,1.3772161998179305e-05,8.68815856001587e-07
8 February 2026,SoLEXS,M-Class,49848,50010,50397,1.988272626150197e-05,7.230296288805486e-07
8 February 2026,HEL1OS,B-Class,3366,3428,3491,4.1321367175648233e-07,8.811811103245715e-09
8 February 2026,HEL1OS,B-Class,3492,3813,3910,4.001314591970734e-07,8.811811103245715e-09
8 February 2026,HEL1OS,B-Class,4196,4272,4358,4.2380119324500466e-07,8.811811103245715e-09
8 February 2026,HEL1OS,B-Class,4415,4470,4582,3.178562038628666e-07,8.811811103245715e-09
8 February 2026,HEL1OS,B-Class,4610,4694,4926,3.9546364647586815e-07,-4.579633936697174e-08
8 February 2026,HEL1OS,B-Class,4927,5031,5071,4.5232076044087776e-07,-4.579633936697174e-08
8 February 2026,HEL1OS,B-Class,5210,5267,5500,4.3230963697035564e-07,-4.579633936697174e-08
8 February 2026,HEL1OS,B-Class,8790,8845,9022,4.275760946506066e-07,5.106684194559444e-09
8 February 2026,HEL1OS,B-Class,9414,9755,9770,3.671099201132441e-07,5.106684194559444e-09
8 February 2026,HEL1OS,B-Class,9775,9814,9990,3.407624633430963e-07,5.106684194559444e-09
8 February 2026,HEL1OS,B-Class,10635,10793,10807,3.7011527960358674e-07,2.5094549499442945e-08
8 February 2026,HEL1OS,B-Class,17080,17481,17570,4.2668419455959647e-07,-4.326848012943522e-07
8 February 2026,HEL1OS,M-Class,17598,17611,18234,1.3524739609666827e-05,-4.326848012943522e-07
8 February 2026,HEL1OS,B-Class,18424,18468,18667,3.36951157852147e-07,2.255839822024389e-08
8 February 2026,HEL1OS,B-Class,18669,18681,18922,4.5121953685912037e-07,2.255839822024389e-08
8 February 2026,HEL1OS,B-Class,18964,19034,19269,4.069461017291795e-07,2.255839822024389e-08
8 February 2026,HEL1OS,C-Class,27610,27907,28032,1.51276165436338e-06,7.006977449691327e-08
8 February 2026,HEL1OS,B-Class,29639,29921,29953,3.580887855192511e-07,7.229244615228739e-09
8 February 2026,HEL1OS,B-Class,30208,30225,30395,4.928243502881814e-07,7.229244615228739e-09
8 February 2026,HEL1OS,B-Class,34001,34141,34242,4.0466781272119094e-07,1.7224188492263523e-08
8 February 2026,HEL1OS,B-Class,34685,34796,34809,3.083881079987755e-07,1.7224188492263523e-08
8 February 2026,HEL1OS,B-Class,34849,35016,35034,3.623419961573336e-07,1.7224188492263523e-08
8 February 2026,HEL1OS,M-Class,40588,40660,40957,5.05496966326203e-05,5.5227019921122514e-08
8 February 2026,HEL1OS,C-Class,41871,42102,42430,5.461194256244117e-06,1.498695520275e-07
8 February 2026,HEL1OS,C-Class,42586,42613,43187,2.5556729699665387e-06,2.331964809384082e-07
8 February 2026,HEL1OS,C-Class,43191,43204,43791,4.3956628577205425e-06,-6.114470623925367e-08
8 February 2026,HEL1OS,B-Class,47529,47620,47717,3.6425321063806975e-07,-1.3044797249468667e-08
8 February 2026,HEL1OS,B-Class,47859,47970,47992,3.226928910910998e-07,-1.3044797249468667e-08
8 February 2026,HEL1OS,B-Class,48206,48359,48381,3.1127212053796033e-07,-1.3044797249468667e-08
8 February 2026,HEL1OS,B-Class,48458,48559,48624,3.241713014460396e-07,-1.3044797249468667e-08
8 February 2026,HEL1OS,B-Class,48625,48671,48760,3.28376984528252e-07,-1.3044797249468667e-08
8 February 2026,HEL1OS,B-Class,48761,48833,49107,4.6491354029728334e-07,1.598543836586047e-08
8 February 2026,HEL1OS,B-Class,49554,49561,49680,3.3464556578014784e-07,1.598543836586047e-08
8 February 2026,HEL1OS,M-Class,49763,49954,50383,1.7561167964404267e-05,6.490747294973983e-08
8 February 2026,HEL1OS,B-Class,51214,51323,51335,5.22282333906342e-07,4.7746991606834134e-08
8 February 2026,HEL1OS,B-Class,55913,55993,56043,3.6554858934167975e-07,-1.6193750632014797e-08
8 February 2026,HEL1OS,B-Class,56044,56078,56205,4.844028718778267e-07,-1.6193750632014797e-08
8 February 2026,HEL1OS,B-Class,56206,56240,56336,4.1514106583070617e-07,-1.6193750632014797e-08
8 February 2026,HEL1OS,B-Class,56494,56695,56712,4.184902416826628e-07,-1.6193750632014797e-08
8 February 2026,HEL1OS,B-Class,56715,57082,57094,4.619314389725793e-07,-1.6193750632014797e-08
8 February 2026,HEL1OS,C-Class,62416,62665,62677,1.0049479219334256e-06,5.7038123167153357e-08
8 February 2026,HEL1OS,B-Class,63322,63369,63443,8.613904338153196e-07,7.014359389220098e-08
8 February 2026,HEL1OS,B-Class,73354,73451,73749,3.692931540094923e-07,1.4860956618464444e-08
8 February 2026,HEL1OS,B-Class,73980,74010,74119,3.400040448983598e-07,1.4860956618464444e-08
8 February 2026,HEL1OS,B-Class,74121,74370,74417,3.1072504803315707e-07,-3.652543229851201e-09
8 February 2026,HEL1OS,B-Class,75015,75231,75245,3.877095762968817e-07,-3.652543229851201e-09
8 February 2026,HEL1OS,B-Class,76304,76434,76502,3.9360198200018817e-07,1.5352411770653736e-08
8 February 2026,HEL1OS,B-Class,76503,76589,76627,2.8950652239861443e-07,1.5352411770653736e-08
8 February 2026,HEL1OS,B-Class,76995,77104,77146,3.158681363130639e-07,1.5352411770653736e-08
8 February 2026,HEL1OS,B-Class,77447,77463,77631,3.2689149560116137e-07,1.5352411770653736e-08
8 February 2026,HEL1OS,B-Class,77632,77757,77780,3.562615026797325e-07,1.9074729497420687e-08
8 February 2026,HEL1OS,B-Class,78069,78283,78290,3.303256143189285e-07,1.9074729497420687e-08
8 February 2026,HEL1OS,B-Class,78419,78437,78552,3.906037010819964e-07,1.9074729497420687e-08
8 February 2026,HEL1OS,B-Class,78553,78799,79020,3.87413287491138e-07,1.7323288502375785e-08
8 February 2026,HEL1OS,B-Class,79148,79259,79274,3.326888461927275e-07,1.1548184851855183e-08
8 February 2026,HEL1OS,B-Class,79285,79397,79475,3.648447770249642e-07,1.1548184851855183e-08
8 February 2026,HEL1OS,B-Class,80520,80532,80826,3.518636869248534e-07,6.8227323288500216e-09
8 February 2026,HEL1OS,B-Class,80955,81105,81117,5.444706239255545e-07,6.8227323288500216e-09
8 February 2026,HEL1OS,B-Class,81599,81688,81720,3.0991606835877143e-07,6.8227323288500216e-09
8 February 2026,HEL1OS,B-Class,83344,83375,83494,3.030822125593986e-07,-9.874001415714075e-08
8 February 2026,HEL1OS,B-Class,83922,83974,84607,5.665264435230864e-07,-9.874001415714075e-08
8 February 2026,HEL1OS,B-Class,84609,84896,84941,5.630872686823543e-07,-5.750834260289032e-09
8 February 2026,HEL1OS,C-Class,84944,85305,85544,1.5187197896652305e-06,-5.750834260289032e-09
8 February 2026,HEL1OS,C-Class,85768,85798,86391,1.2359075740721573e-06,1.7760137526544018e-07
8 January 2026,SoLEXS,C-Class,20322,20543,20702,1.7077469916067747e-06,2.0016381838405595e-07
8 January 2026,SoLEXS,C-Class,58049,58135,58255,1.250143593892159e-06,1.0651228637880094e-07
8 January 2026,HEL1OS,B-Class,600,629,723,3.331479421579414e-07,-2.5475781170997167e-08
8 January 2026,HEL1OS,B-Class,995,1184,1325,3.3805137020931146e-07,-2.5475781170997167e-08
8 January 2026,HEL1OS,B-Class,1626,1938,1950,3.2960461118413224e-07,-2.039437759126229e-08
8 January 2026,HEL1OS,B-Class,2001,2040,2186,3.808332490646036e-07,-3.8753160076851724e-08
8 January 2026,HEL1OS,B-Class,2359,2456,2481,3.015006572959747e-07,-3.8753160076851724e-08
8 January 2026,HEL1OS,B-Class,3138,3207,3259,3.277904742643224e-07,2.283446253412801e-08
8 January 2026,HEL1OS,B-Class,3332,3349,3508,3.504297704520049e-07,2.283446253412801e-08
8 January 2026,HEL1OS,B-Class,5308,5396,5456,3.5070684599048204e-07,2.552533117605328e-08
8 January 2026,HEL1OS,B-Class,7731,7805,7921,3.512832440084818e-07,1.4550510668418903e-08
8 January 2026,HEL1OS,B-Class,7962,8018,8171,3.837162503791955e-07,1.4550510668418903e-08
8 January 2026,HEL1OS,B-Class,8423,8660,8780,6.171281221559088e-07,1.4550510668418903e-08
8 January 2026,HEL1OS,B-Class,12651,12779,12833,3.2307412276265414e-07,-1.1869754272423472e-08
8 January 2026,HEL1OS,B-Class,13315,13426,13530,4.865426231165768e-07,-1.1869754272423472e-08
8 January 2026,HEL1OS,B-Class,13862,14013,14097,3.3666397006774003e-07,9.93022550308387e-10
8 January 2026,HEL1OS,B-Class,14232,14269,14531,3.568328445747674e-07,9.93022550308387e-10
8 January 2026,HEL1OS,B-Class,14996,15009,15127,3.5437152391544895e-07,2.1774699160682807e-08
8 January 2026,HEL1OS,B-Class,15371,15425,15518,3.109485286682061e-07,2.1774699160682807e-08
8 January 2026,HEL1OS,B-Class,15792,15848,15939,3.1350894933763666e-07,2.1774699160682807e-08
8 January 2026,HEL1OS,B-Class,16967,17133,17250,4.7127110931336165e-07,-5.160986955202568e-08
8 January 2026,HEL1OS,B-Class,17387,17526,17537,4.295944989381988e-07,-5.160986955202568e-08
8 January 2026,HEL1OS,B-Class,17568,17580,17692,4.7144503994335463e-07,-5.160986955202568e-08
8 January 2026,HEL1OS,B-Class,17991,18062,18168,3.0449893821416653e-07,-5.160986955202568e-08
8 January 2026,HEL1OS,B-Class,19141,19214,19264,3.9037314187479644e-07,-4.423096369703556e-09
8 January 2026,HEL1OS,B-Class,19285,19482,19505,3.29448882596813e-07,-4.423096369703556e-09
8 January 2026,HEL1OS,B-Class,19590,19713,19758,4.118485185559566e-07,-4.423096369703556e-09
8 January 2026,HEL1OS,B-Class,19760,19778,19924,5.323612094245942e-07,-4.423096369703556e-09
8 January 2026,HEL1OS,B-Class,19935,20236,20272,7.435271513802952e-07,-4.423096369703556e-09
8 January 2026,HEL1OS,B-Class,20280,20543,20845,8.058377995752569e-07,6.86125998584261e-08
8 January 2026,HEL1OS,B-Class,21253,21475,21496,3.1883506926887327e-07,1.4251188188896255e-08
8 January 2026,HEL1OS,B-Class,23411,23483,23543,3.6305389827079296e-07,2.0043482657497498e-08
8 January 2026,HEL1OS,B-Class,23863,23874,24011,3.6874608150468906e-07,6.635655779148319e-09
8 January 2026,HEL1OS,B-Class,24018,24098,24187,3.2295884315905406e-07,6.635655779148319e-09
8 January 2026,HEL1OS,B-Class,24243,24408,24423,3.612316715542393e-07,6.635655779148319e-09
8 January 2026,HEL1OS,B-Class,24608,24789,24827,3.5121549196075193e-07,6.635655779148319e-09
8 January 2026,HEL1OS,B-Class,25054,25148,25269,3.0806047123064933e-07,1.6098695520274473e-08
8 January 2026,HEL1OS,B-Class,25499,25553,25635,3.217736879360792e-07,1.6098695520274473e-08
8 January 2026,HEL1OS,B-Class,25798,25838,25928,3.388552937607322e-07,-2.8031145717462825e-08
8 January 2026,HEL1OS,B-Class,25929,26003,26070,3.875862068965379e-07,-2.8031145717462825e-08
8 January 2026,HEL1OS,B-Class,26346,26480,26520,3.744412984123641e-07,-2.8031145717462825e-08
8 January 2026,HEL1OS,B-Class,26522,26541,26645,3.7387804631407306e-07,-2.8031145717462825e-08
8 January 2026,HEL1OS,B-Class,26660,26689,26805,5.080756395995369e-07,-2.8031145717462825e-08
8 January 2026,HEL1OS,B-Class,29193,29286,29356,3.3088583274344054e-07,2.4817473960965878e-08
8 January 2026,HEL1OS,B-Class,29528,29542,29651,3.912781878855154e-07,2.4817473960965878e-08
8 January 2026,HEL1OS,B-Class,29720,29825,29851,3.511962786934853e-07,-6.300535949034048e-08
8 January 2026,HEL1OS,B-Class,29852,30013,30105,3.5247851147738654e-07,-6.300535949034048e-08
8 January 2026,HEL1OS,B-Class,30510,30764,30818,6.741601779755042e-07,-6.300535949034048e-08
8 January 2026,HEL1OS,B-Class,31291,31420,31442,3.132207503286368e-07,-2.6795429264838804e-08
8 January 2026,HEL1OS,B-Class,31629,31654,31799,4.1348366872280856e-07,-2.6795429264838804e-08
8 January 2026,HEL1OS,B-Class,31959,31973,32134,3.461583577712487e-07,-2.6795429264838804e-08
8 January 2026,HEL1OS,B-Class,32141,32183,32322,3.7055920719990585e-07,-2.6795429264838804e-08
8 January 2026,HEL1OS,B-Class,32713,32823,32957,3.6672868844168984e-07,1.12357164526237e-08
8 January 2026,HEL1OS,B-Class,34420,34474,34609,3.467580139548871e-07,1.4943877035088944e-08
8 January 2026,HEL1OS,B-Class,35057,35206,35229,2.9280311457173596e-07,2.4228941247850333e-09
8 January 2026,HEL1OS,B-Class,35515,35660,35674,2.924380624936694e-07,2.4228941247850333e-09
8 January 2026,HEL1OS,B-Class,35850,35862,36134,3.803670745272389e-07,2.4228941247850333e-09
8 January 2026,HEL1OS,B-Class,36516,36579,36682,3.4030741227625444e-07,1.386388916978412e-08
8 January 2026,HEL1OS,B-Class,37910,38021,38035,3.4074830619879464e-07,-1.7736879360905413e-08
8 January 2026,HEL1OS,B-Class,38036,38053,38173,3.522236828799551e-07,-1.7736879360905413e-08
8 January 2026,HEL1OS,B-Class,38364,38436,38485,2.726736778238349e-07,-1.7736879360905413e-08
8 January 2026,HEL1OS,B-Class,39248,39367,39381,2.7927090706844994e-07,4.329052482556194e-09
8 January 2026,HEL1OS,B-Class,39775,39797,39900,3.244989382141658e-07,2.3159065628475273e-08
8 January 2026,HEL1OS,B-Class,40244,40342,40367,3.701324704216674e-07,2.3159065628475273e-08
8 January 2026,HEL1OS,B-Class,40368,40400,40510,3.547739913034558e-07,2.168672262109342e-08
8 January 2026,HEL1OS,B-Class,42687,42758,42820,2.5884720396399113e-07,-1.455940944483718e-07
8 January 2026,HEL1OS,B-Class,42832,42861,42973,3.885792294468463e-07,-1.455940944483718e-07
8 January 2026,HEL1OS,B-Class,58061,58118,58185,2.6027808676306084e-07,-1.667509353827426e-09
8 June 2026,SoLEXS,C-Class,18442,18608,18905,2.0061280210334e-06,9.611588633835231e-08
8 June 2026,HEL1OS,C-Class,9802,10074,10386,1.0783426028920638e-06,1.1645262412781466e-08
8 June 2026,HEL1OS,B-Class,18456,18549,18680,7.463039741126238e-07,-1.3388613611082536e-09
8 May 2026,SoLEXS,C-Class,56769,57062,57359,1.6022631206390367e-06,5.7040145616339365e-08
8 May 2026,SoLEXS,B-Class,68772,68853,68905,6.219850338760017e-07,5.248255637576919e-08
8 May 2026,SoLEXS,B-Class,72773,73223,73322,7.687440590554887e-07,3.990696733744422e-08
8 May 2026,SoLEXS,B-Class,84279,84514,84813,8.009010011123183e-07,4.491050662351949e-08
8 May 2026,HEL1OS,B-Class,44412,44680,44809,4.0435534432195945e-07,-6.790373141874564e-09
8 May 2026,HEL1OS,B-Class,44811,44874,45036,3.542127616543508e-07,-6.790373141874564e-09
8 May 2026,HEL1OS,B-Class,45309,45442,45492,3.319476185660717e-07,-6.790373141874564e-09
8 May 2026,HEL1OS,B-Class,45500,45643,45666,3.8091212458285625e-07,-6.790373141874564e-09
8 May 2026,HEL1OS,B-Class,45667,45780,45813,3.402103347153281e-07,2.4480736171502825e-08
8 May 2026,HEL1OS,B-Class,47000,47051,47512,3.961735261401416e-07,-2.4154110627969628e-08
8 May 2026,HEL1OS,B-Class,47520,47533,47701,3.3672262109413304e-07,-2.4154110627969628e-08
8 May 2026,HEL1OS,B-Class,47915,48095,48186,4.2686621498633317e-07,2.8819900899990135e-10
8 May 2026,HEL1OS,B-Class,48454,48542,48688,3.8984528263725984e-07,-5.3440186065323195e-08
8 May 2026,HEL1OS,B-Class,49542,49691,49700,4.425887349580184e-07,-5.3440186065323195e-08
8 May 2026,HEL1OS,B-Class,49783,49894,49913,4.4947820811000516e-07,-4.75032864799255e-08
8 May 2026,HEL1OS,B-Class,50880,50892,51082,3.6559611689754987e-07,-2.66518353726353e-08
8 May 2026,HEL1OS,B-Class,51414,51571,51592,3.929558094852727e-07,-2.0528870462128923e-08
8 May 2026,HEL1OS,B-Class,51691,51703,51907,4.153635352411622e-07,-2.0528870462128923e-08
8 May 2026,HEL1OS,B-Class,52053,52299,52317,4.6793609060570685e-07,-2.0512286378804002e-07
8 May 2026,HEL1OS,B-Class,52835,52912,52975,3.268510466174421e-07,-2.0512286378804002e-07
8 May 2026,HEL1OS,B-Class,53238,53338,53376,4.237182728283801e-07,2.2297502275254314e-09
8 May 2026,HEL1OS,B-Class,53988,54011,54164,3.476246334310726e-07,-8.264030741227332e-08
8 May 2026,HEL1OS,B-Class,54326,54377,54449,3.5612700980886586e-07,-8.264030741227332e-08
8 May 2026,HEL1OS,B-Class,54506,54610,54632,3.756416220042337e-07,-8.264030741227332e-08
8 May 2026,HEL1OS,B-Class,54660,54764,54819,4.3366872282332356e-07,-7.810496511274877e-08
8 May 2026,HEL1OS,B-Class,55764,55834,55913,4.044696127009665e-07,-7.810496511274877e-08
8 May 2026,HEL1OS,C-Class,56657,56842,57343,1.0813691980988591e-06,1.8083729396298282e-08
8 May 2026,HEL1OS,B-Class,59285,59386,59424,3.5558398220243447e-07,-9.944584892304226e-08
8 May 2026,HEL1OS,B-Class,59477,59588,59600,4.858944281524753e-07,-6.353119627869124e-08
8 May 2026,HEL1OS,B-Class,61598,61676,61724,4.354363434118563e-07,-7.341086055212602e-08
8 May 2026,HEL1OS,B-Class,62924,62937,63067,3.255556679138321e-07,-9.792496713519724e-08
8 May 2026,HEL1OS,B-Class,63507,63622,63668,3.7369400343815026e-07,-9.876226109818639e-08
8 May 2026,HEL1OS,B-Class,64130,64216,64251,3.586661947618438e-07,-9.876226109818639e-08
8 May 2026,HEL1OS,B-Class,64255,64266,64388,4.189513600970626e-07,-9.876226109818639e-08
8 May 2026,HEL1OS,B-Class,65394,65490,65586,3.9072605925774726e-07,-7.017190818080446e-08
8 May 2026,HEL1OS,B-Class,66917,67021,67039,4.5097077560924674e-07,-2.830923248053287e-08
8 May 2026,HEL1OS,B-Class,70427,70441,70576,3.347325310951443e-07,-8.25513196480909e-08
8 May 2026,HEL1OS,B-Class,72068,72197,72214,5.535716452623931e-07,-9.700576398017654e-08
8 May 2026,HEL1OS,B-Class,73049,73087,73313,5.839073718272621e-07,-1.4078774395792798e-07
